p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48
-16.02971775,-28.25008233,-17.27419473,-24.70418121,-21.56955182,-32.74991241,-16.58425843,-5.692017138,-14.17357275,-11.44296291,-16.32073139,-15.72787533,-34.16093798,-1.255249971,-22.50094357,-19.64638866,-8.660457592,-28.83328502,-11.12482814,-33.01027631,-18.76857756,-15.08751788,-17.77601716,-19.2166092,-15.85226489,-3.983234277,-11.43981576,-19.42451198,-19.21330225,-1.732922627,-15.09274853,-29.35663457,-18.87270051,-5.587339371,-10.53792406,-11.88082375,-24.83382175,-16.37067884,NA,21.70748979,-21.2500315,-7.830093856,-17.85769907,1.047827532,NA,-20.91232109,-30.45335067,-27.91074023
-16.41528293,-21.71183193,-11.87200159,-11.95641909,-15.06834893,-18.72784702,-25.63390688,-10.074591,-17.23067232,-12.79175334,-23.45689701,-13.60727897,-16.27226183,-1.882564524,-23.87371734,-11.60004532,-6.939067834,-23.17005681,-14.74564912,-34.27762103,-17.18812133,-16.41310884,-10.6198284,-21.1087245,-11.15083253,-4.036807938,-22.12454829,-24.07780967,-12.86731432,4.291144126,-8.376370908,-23.22241978,-7.842565116,0.185639323,-10.24243041,-6.69988181,-21.58976987,-21.43780302,NA,8.788110761,-4.554646607,-17.07508878,-14.91485023,0.214137639,NA,-11.65224264,-24.19084864,-14.75878217
-28.47180444,-22.59671975,-14.11713527,-22.94086408,-16.00349732,-11.73136892,-24.15577531,-7.643270633,-14.33478237,2.267265091,-13.2672858,-14.99692941,-24.28723205,-11.64270975,-19.59047966,-18.42382579,-10.99476523,-28.37627254,-20.38232868,-31.71961867,-9.785692012,-9.742811359,-11.1791574,-6.704529931,-8.186905436,-3.269894082,-10.74976849,-12.03810692,-19.20325277,-3.811361953,-21.24677849,-30.29240526,-6.791665822,-5.103960217,-16.80386441,-9.42339483,-28.24683398,-15.99045559,NA,24.51221274,-11.99196266,NA,-9.728729508,-3.630298546,-15.42645108,-19.55648551,-15.6350832,-25.84441201
-21.85104597,-24.94135369,-15.11241147,-15.26333298,-16.46981697,-32.58565648,-29.88483065,-9.304662272,-22.15293922,-13.70736295,-20.69812513,-3.427110071,-24.57289805,-15.88751698,-10.8843007,-14.4406499,-8.085884616,-22.1289545,-17.87130324,-31.32345965,-11.77512199,-13.8482578,-6.849898221,-10.31761309,-15.03687687,-6.537803959,-12.00431187,-19.25545819,-29.62332949,-2.072687636,-27.90313403,-14.62557563,-8.694881436,-9.063028731,-15.05976277,-0.286747308,-22.73369509,-18.25453197,NA,15.12486673,-9.754315934,-10.31111286,-1.763264846,-8.375031127,NA,-16.27880216,-18.9631071,-17.0205381
-19.34629572,-22.18794824,-14.12073432,-17.43219767,-14.71556472,-15.42347277,-16.60835576,-16.29702597,-21.57918449,0.617382531,-16.7540409,-12.28290644,-17.29964119,-6.322219312,-10.62674845,-17.27837755,5.114356483,-25.41831616,-9.35353117,-24.22471028,-19.30141384,-20.71957237,-14.34680656,-17.16957013,-9.97654143,-1.537077965,-8.600804646,-24.66185021,-22.97826961,-1.177487034,-26.82382728,-22.57581376,-11.3183339,-8.291670348,-16.15959117,-16.7307756,-25.75321768,-13.21876756,-24.87173295,10.27031829,-15.63095305,-20.86683813,-17.33235592,-3.743421695,NA,-21.70054619,-22.91527823,-22.80163036
-21.96025593,-23.16817428,-17.17462767,-16.83318991,-20.85304426,-23.53441193,-15.70717829,-10.56807703,-18.51976904,-13.85589488,-25.1162551,-7.239793377,-22.74070967,-17.24919216,-20.60296339,-13.73538167,-13.84995076,-23.84767061,-12.59219758,-22.4997548,-15.75492542,-18.01806309,-29.09812239,-9.434521551,-22.07897552,-3.026099214,-16.50736503,-16.66268602,-24.8932584,0.928257828,-17.37082876,-23.25053227,-8.343614821,-11.07614722,-7.62393971,-17.47578511,-27.54774316,-11.03509239,-20.8771794,20.31132456,-6.131849467,NA,-11.84716181,-1.325789865,NA,-11.10149945,-16.98815735,-17.07738275
-17.1969897,-20.57127193,-19.43589779,-17.11792903,-26.90507248,-8.427697167,-18.18408463,-7.61931924,-13.45049439,-7.855969751,-15.69354882,-19.69411241,-19.84552543,-4.968148329,-30.72553162,-21.27861661,-10.07207246,-21.6250538,-11.18452257,-29.35324512,-15.28409126,-17.88159789,1.129710625,-19.33268761,-11.86477443,-9.307149498,-6.598937159,-17.40035352,-20.9389116,0.046489306,-21.06459835,-24.93193355,-16.20146331,-15.65764643,-19.40426321,-8.979418692,-23.46943326,-14.34583442,-4.828593886,NA,-14.59383957,-21.84396654,-18.58332178,-3.785897941,NA,-24.97877798,-22.07076669,-20.36584843
-17.25863902,-21.38259842,-18.80059961,-15.15539541,-19.71786154,-25.51917227,-34.80930562,-15.73948947,-14.20023059,-17.24289778,-16.51255376,-12.35888478,-24.09683344,-6.416897854,-21.24120985,-17.84686059,-12.37401408,-25.35045557,-18.16481645,-24.86943241,-14.49498693,-19.19874104,-4.966735323,-14.13751215,-25.51249714,-13.59169173,-26.8182995,-17.46032735,-21.61773552,3.844547451,-14.66444406,-14.13237195,-4.027532396,-7.786416167,-7.292535093,-10.33482966,-23.24231193,-14.76040212,-16.75603118,12.9778402,-15.69585991,NA,NA,1.262681496,NA,NA,-19.4835341,-24.39829031
-18.33280573,-24.26367557,-16.42574469,-18.89894601,-22.35057151,-23.08912557,-7.56600606,-16.76603492,-17.27915188,-14.69079627,-19.72267797,-14.41862621,-10.99765455,-6.612191982,-22.75891947,-18.80320831,-12.66901078,-23.06837136,-19.23569167,-24.2833423,-12.83793395,-11.96275467,-5.956958931,-16.05554581,-11.76496764,-4.005086651,-23.11897548,-30.61892803,-16.92891196,-1.317747329,-18.58598029,-23.80558695,-14.18539479,-3.783296186,-16.17663204,-5.496667656,-14.58862845,-21.69503362,-17.01450914,12.27517246,-9.460222959,-17.96020292,1.318116354,-5.806130252,-20.11168943,-22.12649636,-27.15146099,-20.90227867
-30.65320424,-25.8304332,-13.65518042,-24.87536229,-16.15086886,-24.10488614,-34.6701208,-7.87418563,-17.1827654,-7.61092225,-16.93582354,-17.10145241,-23.14117289,-3.734894469,-15.25464618,-15.58247338,-21.30317384,-25.31931967,-17.85203059,-31.11859938,-19.09369288,-12.49074334,-2.789636472,-19.22168987,-12.0121301,-10.61287774,-13.06353827,-18.24650858,-20.25921463,3.406799374,-15.58586083,-22.98102427,-14.47617605,-3.625470174,-15.84701538,-15.44473653,-35.5706226,-10.97670321,-18.04967758,23.21162665,-17.21472151,-13.3802197,4.502109724,-3.729633289,NA,-20.19358646,-20.22667447,-15.16916021
-26.11708379,-24.94843714,-11.50454333,-12.24658839,-18.14895606,-21.716942,-11.90909458,-9.9531311,-13.14445126,-6.349218139,-15.86930836,-11.84534976,-24.2394953,-10.37143831,-11.32236077,-13.86234068,-10.65416874,-16.74817226,-7.989131667,-25.91001788,-19.30456626,-14.86161285,-3.585962726,-15.56084157,-19.46616029,-11.49504308,-4.885473856,-20.45184794,-16.13723148,-1.886721527,-16.74651567,-19.92604405,-7.59608013,-11.96846553,-8.535187652,-6.371402932,-22.88674235,-10.84669003,-22.94554709,4.835666275,-18.33423615,-6.205912179,-8.771199843,-11.11809682,-22.25825784,-13.1685145,-24.46094646,-16.91366734
-26.88797836,-22.54247551,-17.43188623,-7.3436639,-17.50112503,-23.06756836,-15.98871806,-13.16843676,-25.51176177,-17.39706664,-19.96403581,-18.47728207,-23.91387686,-11.0770628,-13.65922022,-8.440019163,-12.47118449,-28.06666353,-10.16386537,-18.89600886,-21.4164781,-14.31272744,-7.00357268,-16.09774955,-5.060748992,-7.563490448,-8.387588439,-21.34034616,-17.11113132,5.32419471,-17.03731951,-25.27492928,-11.97745574,1.288242109,-20.52325097,-16.37946295,-20.14099797,-20.34264971,-18.43185564,8.130678633,-20.75645806,-14.35995474,-5.297073684,0.161159729,NA,-12.55796184,-19.79146659,-16.84817511
-16.82745489,-25.1977659,-14.30658411,-10.72788303,-8.263570449,-15.58587493,-23.49814833,-1.775350626,-25.52340653,-8.978163379,-14.92633722,-16.163732,-23.82602187,-9.7479124,-10.62012707,-14.76032598,-9.080727416,-29.76446913,-12.15934966,-25.14336026,-13.0399042,-15.96630711,-11.74760225,-13.94827935,-34.67408196,-8.506806361,-10.68688553,-22.30210271,-17.18965891,5.264515865,-19.98993215,-15.36256397,-4.212418403,-5.112974903,-21.47988328,-11.85804648,-24.94331698,-10.5073051,NA,13.46460498,-12.6796688,-9.270475015,-6.080985846,1.300875251,NA,-9.550948683,-28.65293915,-12.77042839
-22.56324558,-18.15617944,-15.6630428,-20.02888613,-8.074111439,-25.83482514,-15.57919166,-14.79484783,-18.4553301,-11.02321232,-14.45454798,-12.43075539,-25.54288567,-19.40665404,-16.45102385,-18.36436281,-13.67321555,-29.3259721,-13.97389784,-32.87503456,-20.06514552,-11.0627664,-5.160489537,-8.422677233,-14.5237661,-0.753457865,-10.337499,-20.99823968,-17.82414297,3.357262304,-15.40136511,-27.55842425,-8.647190094,-12.95817069,-15.2523198,-10.22674652,-18.74694564,-20.69991626,-15.1674887,17.56282086,-14.93960637,-16.9047488,-14.69421441,1.356506559,-16.83551208,-20.15824803,-19.02857469,-28.37526872
-15.32487619,-21.00613175,-16.5075298,-19.50539631,-15.60639988,-15.99391254,-29.6080092,-8.886626662,-17.13346336,-12.40902234,-19.90025398,-20.21414259,-29.40032128,-8.397405572,-24.9400118,-16.92265079,-5.46204296,-31.37127256,-16.86322068,-32.62947734,-15.44655152,-12.73228802,-8.61691109,-23.24543924,-20.18653221,-2.917063002,-16.93958033,-26.9663315,-21.41206625,-4.514613355,-16.98477792,-22.38357188,-9.631887756,-2.026399214,-11.78389391,NA,-27.53581199,-11.46027943,-8.425985211,8.221095274,-18.2009747,-20.68592716,-16.87658879,-1.686536352,-19.85851299,-22.86602511,-22.63449896,-18.65635517
-33.49344711,-26.14913381,-17.53767556,-21.00066878,-11.21188889,-22.06166383,-27.10215508,-3.86844223,-17.70139793,-18.85780907,-18.60741034,-16.52568963,-17.1069152,-7.823491659,-21.65333269,-20.61983267,-11.04859782,-18.90755165,-6.337542155,-36.12752133,-20.54960051,-14.87540272,1.456554657,-16.82831569,-9.179788604,-5.523721668,-9.076190878,-31.69814012,-21.01825903,-0.454329307,-23.98010359,-18.07400443,-9.777448824,-13.20640576,-6.046326388,-10.99075825,-31.01146242,-11.56646687,NA,20.95954961,-6.876108614,-12.79694042,-11.78660667,-0.972394819,NA,-19.62278447,-17.29900716,-24.31979512
-19.18295546,-19.90848732,-14.66419171,-14.24532739,-23.85971688,-22.81673274,-24.79988056,-10.41958988,-15.87737722,-18.24556773,-17.5431661,-13.54058805,-20.19766247,-9.490673829,-15.81370242,-18.1928074,-14.44083528,-24.0797533,-23.46690541,-24.13088942,-25.49897262,-15.61541863,-8.013845074,-16.11496325,-6.935038968,-7.809925649,-14.81025589,-19.67768489,-25.59065278,-4.876467684,-12.92226415,-17.63462987,-4.517361613,-3.748940718,-12.51685141,-18.1332823,-15.81269585,-20.95068691,-20.00740621,13.94422314,-22.32863133,NA,-9.178497311,-2.71332001,NA,-14.85463265,-23.88140123,-13.50756774
-30.70103637,-26.38239643,-7.906491714,-14.77008723,-21.5483751,-29.57932912,-21.61062706,-7.614730219,-22.55257085,-5.730624161,-13.19835826,-15.21624276,-18.87856251,-10.47522114,-16.35503031,-23.47840787,-11.14000218,-18.6871354,-2.837892398,-41.05791611,-20.35668764,-13.64839642,-16.97161258,-16.01448447,-10.54456971,-10.10013516,-22.1480839,-21.71127997,-28.6244668,-2.040011602,-14.07186995,-24.86149864,-13.38001912,-6.61676591,-17.57512085,-8.747679893,-21.9409071,-10.59215263,-8.660727151,13.94168473,-15.34493993,-11.91576339,NA,-2.209206677,NA,-22.23922221,-23.1553707,-10.47201839
-16.19386716,-28.47570731,-20.87859132,-16.43786882,-6.522271751,-12.95779507,-24.29176582,-17.14034035,-15.41872412,-15.09780954,-15.67190893,-14.78413387,NA,-13.75466268,-18.73178071,-14.97224637,-3.33767894,-27.8985423,-8.430212087,-24.98412159,-9.35458025,-17.52873936,-13.92760979,-20.71539114,-10.40350426,-2.339379661,-7.359973833,-15.40980165,-27.10622659,3.383817729,-21.60103282,-22.41767721,-11.92414752,-3.643323177,-4.534761971,-6.28214693,-18.23296004,-18.38097274,-19.0665847,9.520480853,-11.36193997,NA,NA,2.045282214,NA,-19.70269474,-21.8304814,-18.14281251
-16.91344068,-23.26643519,-9.806972086,-17.92213169,-9.079811045,0.54590168,-12.58829051,-14.14036355,-20.53177082,-17.91044365,-13.51112371,-16.43627406,NA,-16.03399944,-23.33646262,-26.05438197,-12.80067313,-26.94106238,-8.758026096,-33.56313874,-9.515854944,-16.92298498,-5.622560146,-14.27348388,-12.46795761,-4.771059359,-10.36508847,-16.49582692,-26.55066559,-0.016056826,-15.80981448,-30.85508975,-19.17694483,-11.00563878,-11.05788194,-8.285731868,-19.84385997,-19.23422493,NA,17.8549615,-17.32767769,-8.732499202,-15.76270849,-1.573385186,NA,-20.32814012,-25.02170973,-23.08425772
-17.07470001,-25.75667123,-17.44054891,-16.69392513,-9.07022009,NA,-31.72623274,-14.63211387,-17.89153867,-19.29362224,-17.73973954,-15.38331334,NA,-14.60260516,-16.2363423,-21.139293,-16.77028451,-31.23271591,-22.53579535,-32.42110696,-10.13741405,-14.8242556,-6.929282176,-8.000447046,-12.64794234,-14.21442099,-23.04119902,-9.213789478,-19.53550932,0.019628972,-16.79183817,-6.414522536,-6.128735931,-10.27680138,-12.25866275,-10.421021,-29.83319151,-15.77206845,NA,-12.14439856,-19.13132797,-9.055627897,-8.854087551,0.680995601,-9.94552024,-16.15728739,-31.28058504,-18.57040106
-8.595193323,-18.48464836,-16.71295548,-18.77623448,-12.77398175,-29.03752378,-21.31783197,-0.282900212,-24.49151242,-10.65020216,-13.18443874,-17.10420399,NA,-13.86549835,-30.28286396,-17.82420648,-13.64986546,-37.92985745,-5.663389643,-41.862473,-15.85232889,-18.47600195,-8.982429392,-15.82750688,-7.960155968,-7.865937465,-10.28732258,-17.61007239,-21.70156752,-1.464591384,-20.56306783,-19.53456678,-5.845049942,-5.941918988,-21.12729484,-9.766497956,-21.15608466,-12.92743907,-17.11402715,21.25409331,-14.9825625,-13.6490916,NA,-7.567084886,NA,-25.66347963,-22.41684757,-22.64523126
-22.89620135,-21.69997783,-18.68635776,-14.66592601,-16.51690131,-24.8007211,-16.53691209,-13.89530976,-20.94280649,-14.45337045,-18.75777677,-11.88049864,-21.60718577,-15.48277552,-22.75157087,-15.90842758,-13.31629455,-14.9681975,-19.548793,-27.76355253,-12.43917257,-14.71812811,-7.343621785,-16.26186827,-4.672913911,-7.818672673,-9.373498834,-17.04339366,-14.10371885,NA,-18.93958357,-18.53894982,-10.64979109,-7.212438519,-5.242000761,-8.448331411,-24.76503191,-12.21356282,-8.915166138,9.002576401,-17.51887526,NA,-5.009397092,-4.455652503,NA,-22.07854493,-18.84167675,-17.63623627
-28.32221167,-23.11947726,-18.57924966,-27.86328979,-17.23332047,-31.51203968,-21.15332338,-22.10008806,-23.01547463,-15.91512126,-14.02377364,-19.09809545,-15.98287792,-4.591024568,NA,-14.18120502,-9.204423913,-22.5230015,-17.70842027,-31.69783051,-16.75493811,-17.6718567,-17.11298568,-22.02311303,-7.638633016,-6.205778352,-9.359216364,-25.10930818,-28.48431518,-0.703262905,-17.8709046,-18.55506365,-11.61985687,-13.0282904,-14.1275042,-17.07687993,-12.03279304,-15.64496757,-9.512496745,8.040688118,-14.11804419,NA,-17.76318843,-6.65914736,-16.28853498,NA,-22.38245749,-20.70297032
-22.47755489,-25.58237457,-17.58112511,-19.55006489,-16.34796048,-19.91463227,-26.84010383,-19.87841997,-20.35269503,-11.91946297,-16.19633699,-13.40155264,-17.68980544,-20.63133645,-19.32429896,-14.29923667,-15.0985994,-34.94495966,-8.199229242,-20.24541615,-22.56386918,-13.20300745,-12.78973416,-21.41906517,-11.76642315,-8.686281623,-6.332125898,-19.63668327,-20.85636882,NA,-21.93944504,-30.704148,-11.73234704,-16.44253847,-10.8437232,-14.36880427,-20.11656663,-22.07940638,NA,14.34789332,-14.63017555,-14.86994993,-11.33227334,-0.934608953,NA,-7.83656801,-9.694495021,-16.17664262
-19.61188169,-17.05513742,-14.56109567,NA,-16.39669448,-25.00009705,-23.27948403,-15.34204017,-14.38429904,-14.71844545,-19.77527226,-14.41387436,-21.59645574,-13.640279,-19.27666673,-15.63143936,-15.41535556,-23.4310832,-19.1899308,-26.0395779,-11.53615117,-15.56709098,-10.16688254,-11.71453541,-10.1713436,-5.734036589,-8.117735286,-15.2486386,-12.14617255,-3.923831765,-20.86423151,-24.70444332,-8.879441325,-17.47611241,-10.13826636,-8.213141079,-19.93664457,-19.81716234,NA,20.59433892,-28.61713097,NA,-18.95268391,-5.169924237,-6.664754727,-13.83791851,-16.93171327,-11.6074345
-24.41853087,-27.08824146,-15.50279252,-19.88170289,-16.93576517,-18.15060464,-10.17949373,-18.50305955,-20.76531753,-17.55699578,-11.31286822,-12.06327746,-18.08305468,-10.21144446,-18.76318137,-20.46799356,-4.650269226,-25.90567633,-3.756020729,-29.96461221,-27.73366467,-17.31167491,-12.22231509,-20.87313624,-0.855694645,-3.553926836,-4.97338476,-15.79148836,-26.33871198,-0.988577832,-16.80552276,-28.18470365,-18.81215329,-4.650662843,-13.3317606,-18.90793217,-26.32020923,-8.739415172,-16.94962043,14.98270991,-11.25416377,-16.51751941,-13.76167462,-9.888642615,-19.91545216,NA,-13.53629661,-15.5920439
-24.65023499,-18.08881833,-13.88683427,-18.96739412,-13.57260933,-16.57692984,-25.0320395,-13.64097194,-17.20680819,-18.46644465,-18.28462791,-13.36701405,-13.84529377,-3.037778317,-27.46950173,-20.79688244,-7.785245297,-24.40719213,-18.53189606,-26.18469198,-11.91631755,-12.91773042,-0.279993012,-17.09473697,-7.390308897,-7.268374588,-7.59895708,-20.07533412,-19.36442184,-3.804634123,-20.64352051,-36.29934979,-8.679185231,-5.507881531,-21.12518701,-17.52590543,-21.42904326,-19.34663561,NA,-11.76577253,-20.36393223,-10.59114909,-12.65604288,-14.81850304,NA,-18.1344239,-25.73086854,-20.71670507
-24.1104365,-21.85265318,-14.29983417,-23.5558876,-5.836023169,-11.26959737,-15.36419518,-12.07555361,-25.8210101,-15.40930803,-12.16283544,-15.87681857,-22.94533016,-15.77280728,-21.75481372,-16.1142681,-11.84359204,-31.98327498,-11.39619836,-24.05840024,-12.67466387,-15.80036609,-2.508075442,-17.09870561,-2.632364216,-6.444465257,-22.17854053,-27.54158815,-18.38588693,1.09391486,-20.23190606,-28.2117163,-6.81624567,-5.482029611,-21.0807631,-15.33719107,-20.73043126,-18.87378205,-16.85776548,19.65894918,-19.62752264,-8.493466975,-5.398062166,-3.355371711,NA,-16.41082794,-19.87580922,-20.57666404
-16.87239387,-27.3479689,-12.71354441,-22.76725505,-8.755149347,-14.17911426,-21.57952508,-23.05247525,-11.13935712,-12.77288802,-18.64305542,-23.31564039,-19.97298314,-15.27106864,-11.35604962,-11.32204634,NA,-33.19428873,-19.88536234,-27.30608547,-14.32387738,-20.86378709,-11.61663028,-24.07265646,-5.308871673,-4.462091451,-3.412488085,-28.30464571,-26.33413639,3.742490891,-19.96786555,-30.03269988,-13.46096414,-16.10374529,-10.51564447,-9.138866322,-23.73141573,-20.80958341,-16.53543515,8.158800048,-14.73435557,NA,-15.64348685,-2.961508583,NA,-10.06246923,-29.05163123,-17.43988187
-26.70281544,-23.28022476,-16.26089101,-18.01339462,-5.727291729,-15.02643627,-26.37334274,-11.14367232,-23.35251225,-12.24559423,-20.28562487,-23.89363585,-8.864795727,-8.23449017,-8.846771301,-16.54231654,-14.46061928,-14.23200685,-15.59874354,-23.3877596,-14.44445516,-12.1572295,-5.110173757,-8.719734462,-0.533393787,-6.629329226,-17.31670647,-15.34381934,-19.63445989,-2.09982497,-19.2209579,-34.49606546,-6.678206517,-8.131343958,-12.704913,-7.752023945,-36.09808719,-11.80952459,NA,11.31138085,-24.22694637,NA,-17.57199781,-6.135144315,-14.55998349,-15.1915158,-19.54642509,-20.12132725
-8.233628258,-21.53970629,-18.404747,-15.19384538,-10.00457262,-25.19890099,-20.18412676,-18.2016609,-25.38461453,-17.97625074,-23.79225949,-16.80874668,-22.5860967,-6.703596351,-4.643561179,-16.42515727,-5.918707064,-17.74213648,-13.25569644,-19.23143791,-14.81339379,-16.32023041,-4.645630345,-13.14723414,-15.09397315,-8.590922123,-15.77186147,-18.54667332,-21.37885005,-1.090605003,-16.53575365,-27.97535814,-8.686605525,-7.304000543,-14.54267851,-9.079748041,-20.93905612,-16.36333201,NA,7.181271633,-25.10102872,-11.87135192,NA,-10.58617848,-17.80695194,-14.84399797,-23.71362846,NA
-28.17876422,-23.43450253,-19.0176585,-23.34396962,-15.86902676,-20.39175174,-20.70762961,-8.807224418,-21.36151095,-6.949472915,-15.86706364,-18.4671554,-10.93459205,-12.42555699,-21.61378583,-16.26021512,-0.706161708,-14.64834171,-9.498020745,-26.21493552,-19.41348541,-16.8924244,-10.67044176,-17.78766535,-10.48571867,-5.365053754,-4.658570859,-23.0305385,-21.35425321,-2.582996486,-26.66951279,-22.14336122,-15.73435389,-14.29846272,-21.90532211,-21.63252923,-27.58046355,-10.04959836,-11.72065232,16.98569991,-9.037681984,-13.05142297,-6.846148852,-13.39458632,-17.83779103,NA,-23.41100204,-22.04849315
-24.0266149,-19.35878363,-16.50142454,-20.10435409,-2.137801142,-8.835960838,-21.97601535,-9.58745175,-20.10648686,-5.990287496,-15.9414631,-13.3174171,-21.07813384,-5.507520648,-14.2067069,-10.55676994,-14.93422825,-11.67695945,-11.79506744,-23.96909047,-17.22796457,-17.71393283,-5.679337478,-16.65046357,-9.875618858,-4.661227045,-8.888364785,-20.70610095,-14.70724629,0.671226259,-16.40326013,-30.72556057,-4.716175299,-12.97697207,-9.365913295,-9.31828322,-24.00406203,-13.3962462,NA,-10.77173812,-21.5553066,NA,-15.38155181,-4.474541221,-16.76062384,-19.79552549,-14.31696611,-16.13210242
-12.89977074,-22.94211104,-14.9204267,-11.1156732,-13.6853874,-15.04999682,-17.93178551,-16.19461515,-17.76426674,-13.4402548,-13.93407912,-18.73168168,-19.72842289,-7.796750256,-24.03456761,-18.22486414,-0.952760328,-38.86833834,-11.06425924,-25.12373384,-8.741053262,-14.18121945,-1.706628082,-13.22538166,-11.49514987,-5.787485476,-5.609215768,-14.89988265,-16.36595623,-0.39810847,-26.18710281,-32.36264735,-10.90836282,-7.992206347,-20.78532089,-10.69851469,-20.0568156,-22.28470298,-19.3568702,NA,-18.82259915,-16.17695904,-13.95602992,-4.825563806,NA,-20.53495473,-25.93996136,-22.73912709
-19.85870481,-24.85337268,-14.59475444,-11.9717984,-12.77711234,-24.60545607,-26.44542259,-8.856505806,-17.04827495,-14.15138086,-27.24697052,-3.858959594,-20.46773072,2.588586771,-23.5933103,-11.67615296,-20.28074925,-31.61821884,-23.25938319,-24.14862158,-8.210027364,-11.03949035,-0.141564018,-15.49374861,-16.61136751,-13.38013231,-6.795814157,-21.21523311,-26.93437242,-4.275085493,-19.89882326,-31.05836051,-7.118411306,-7.794598636,-15.9241461,-10.18645287,-16.80142086,-14.28598726,-20.68094964,15.92696634,-22.92953872,-13.40675545,-20.9064129,-0.571864633,NA,-18.33713641,-20.5332363,-9.923757752
-17.69563427,-15.42108148,-13.50710762,-17.37416163,-9.010855613,-25.4350999,-20.56219019,-7.624250666,-10.92194935,-14.10719918,-14.37316058,-12.72648913,-26.93293132,-3.237887383,-14.0432234,-18.8440951,-13.79340391,-28.83023516,-9.681565918,-25.89038551,-32.46086919,-14.71226352,4.24941427,-15.50568387,-13.43165542,-0.931732998,-8.228797667,-10.83468742,-28.11557858,-0.375068042,-18.54996647,-20.28717452,-6.562712334,-3.731336657,-12.55808715,-9.551748093,-23.92702804,-12.26364394,-9.378863621,12.97686561,-14.7709139,-20.47124382,-10.27650403,-7.901699545,-20.29575317,-12.52104108,-21.44367557,-14.90830429
-22.96666301,-13.03534431,-20.69140039,-24.73085807,-11.75266131,NA,-19.41721369,-8.195807365,-15.2478073,-11.22465544,-13.00633978,-17.37311318,-26.67471059,5.36088489,-15.87233668,-18.13659946,-7.940463372,-24.19506903,-10.60547034,-37.23429289,-23.29685304,-14.51114257,1.576567272,-18.24910443,-11.60698836,-3.826248609,-6.573964454,-30.05178458,-19.92629238,-2.133214575,-20.75586607,-22.73753533,-14.80671405,-8.623091739,-17.21173939,-14.12990593,-26.33224808,-11.19922816,-22.91791813,14.12546958,-17.63117587,-6.816138259,-20.3235916,-2.601065985,NA,-19.69166372,-29.69178385,-22.07169151
-25.66027875,-16.97708035,-16.34227374,-19.00667856,-21.02709638,-22.86965768,-25.13778855,-12.37745129,-20.37298344,-7.099389496,-8.713502254,-14.15018037,-22.14308945,-6.903739189,-21.03305843,-15.27367291,-9.726999393,-31.54980319,-20.66597549,-26.11725774,-8.980663493,-18.06352771,1.080727757,-18.61156684,-9.673991407,-13.04653968,-25.60257248,-17.22594248,-20.0358211,-12.51782273,-15.73987908,-30.9732631,-7.63896153,-5.656416397,-8.119550828,-11.71318589,-25.03038396,-12.01803812,NA,9.332554373,-16.64664018,-15.06685648,-4.683699169,-15.46439334,NA,-22.52385031,-27.01580906,-19.72499058
-18.14598039,-11.55977305,-18.76362503,-26.34001877,-8.310374835,-14.42243042,-14.77581317,-19.39649597,-21.79639184,-15.23393988,-21.0911047,-16.33109205,-25.45995075,-10.73461122,-21.17271322,-16.62456234,-14.16010513,-30.03980142,-11.35104381,-17.92843523,-19.13567003,-18.14341405,-9.466044902,-29.51210319,-2.531965624,-9.754962588,-12.03970044,-23.53291524,-27.8720133,-2.912736682,-17.64598099,-22.86007389,-8.558050548,-13.28838428,-18.09151898,-10.61861499,-16.93879069,-20.02836587,NA,9.370527812,-21.69946129,NA,NA,-9.383803494,NA,-18.62109709,NA,-23.3894767
-15.00352533,-26.87524085,-17.04715067,-20.72903096,-10.34236581,-16.31155355,-23.37335794,-11.80856543,-19.36584422,-14.90791434,-15.32395505,-10.85455878,-18.74654699,-10.37559691,-9.439720591,-15.8199003,-4.054834311,-24.99740537,-8.254964284,-20.83355593,-10.03343501,-8.105827953,2.04678854,-13.38062677,-12.23635215,-4.151339556,-20.19566744,-22.37436016,-31.88170352,-0.789075892,-18.91805882,-19.79543725,-11.08741838,-8.936693112,-9.380822375,-15.65164872,-20.71727813,-15.0654544,NA,10.40046247,-10.10664218,-19.63786858,NA,-2.548335354,NA,-23.43699478,-28.71987905,-21.72756715
-27.92579258,-22.80598808,NA,-11.2437193,-22.87428468,-20.01527467,-15.4961835,-17.10959485,-18.99664282,-13.2023168,-15.18752294,-6.002386336,-16.79914855,-8.479091833,-9.225714655,-18.18781478,1.192077648,-31.614028,3.986448702,-22.09747982,-23.16849752,-17.64021238,1.188114743,-12.32549966,-13.03973979,-10.69121456,-13.16656009,-20.84548099,-25.36481242,-1.049562974,-20.49462516,-35.48142983,-5.099501749,-13.36727675,-19.07003211,-13.32975535,-21.91834514,-6.913920588,NA,17.11086561,-17.43882537,-9.431185177,-16.4269516,-2.766668491,NA,-18.18910435,-28.89377961,-18.25487179
