distortion,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48
30,-18.29374301,-33.77959384,-35.92488662,-29.65535433,-11.10626969,-30.41135157,-17.35541154,-17.72962586,-21.39025816,-28.58568777,-29.16168229,-37.03691803,-24.56704488,-12.73908069,-27.42041523,-22.94309423,-24.66777502,-36.51476175,-30.71798275,-31.23840594,-21.45665715,-35.73981405,-23.02857621,-23.1078954,-34.91527449,-17.7948815,-32.61818387,-27.37640239,-16.3245449,-25.52419434,-30.06643476,-32.34736428,-14.06527352,-23.9855049,-30.15914574,-17.10062005,-23.01989852,-35.05977306,-33.87251068,-23.07943279,-16.68256677,-21.90022159,-21.81652889,-26.13259515,-30.80927515,-18.89764741,-32.84580386,-19.55773848
30,-23.96456365,-24.76769165,-28.58562155,-33.49356272,-22.77543633,-3.151995902,-18.60661834,-17.01949482,-11.27699942,-22.40902195,-17.27701094,-29.41515035,-20.11113525,-13.80588993,-32.32257073,-33.15450906,-28.53574313,-24.14122002,-16.18208283,-35.3472249,-29.14640268,-32.33810894,-30.99684797,-30.37376957,-25.37667138,-6.723773283,-15.17800281,-26.58197494,-27.77073046,-26.17659006,-26.53913629,-28.15641708,-23.53902632,-14.1429507,-11.34945456,-11.57347381,-29.3545623,-26.08364745,-19.90211198,-36.02479637,-32.83196359,-34.3787143,-23.41145738,-21.68007964,-26.28988208,-24.16551669,-30.45000381,-38.9799292
30,-36.47875306,-19.75176806,-38.68694841,-35.80009703,-18.55600911,-14.89559187,-24.80572263,-24.37608978,-21.95861527,-26.01557617,-20.07605385,-28.45330994,-16.78221235,-25.46854104,-10.86919701,-21.76020712,-35.69934907,-29.43999877,-21.28410964,-30.63960825,-24.9838112,-33.94247225,-22.40374379,-27.96709658,-22.70043763,-7.154331849,-29.86457663,-15.98755328,-36.91458932,-19.15753436,-19.3246859,-25.01108524,-19.00897759,-17.47457359,-26.97052964,-9.793385319,-35.72387237,-23.78452554,-32.36684081,-30.03289325,-27.02003833,-32.28696364,-31.66418192,-19.5137155,-23.56261515,-25.47224968,-32.77978261,-29.96465086
30,-30.4666259,-20.2843437,-35.83407391,-25.69635615,-14.54984757,1.802391459,-27.42786881,-9.084153377,-25.47883457,-32.1637448,-23.61481368,-15.0016168,-22.50582212,-22.44693007,-6.784555675,-24.17185262,-29.79188604,-22.287684,-15.82698932,-39.67079173,-21.7843302,-28.6979295,-14.9924203,-20.95941986,-28.95637197,-6.753024464,-23.99237695,-28.52480077,-28.13989965,-22.0528274,-11.70022111,-24.35874674,-16.68488493,-12.97011364,-27.90671054,-17.14682288,-27.86168203,-15.36501665,-11.79898769,-27.85166772,-27.13248435,-27.61118201,-30.90792353,-17.44894,NA,-21.74265207,-32.5729055,-29.79406832
30,-31.20965683,-34.75290137,-42.63114219,-34.01837167,-21.48888264,-12.27733734,-25.5603806,-10.89772181,-25.83092197,-27.55922676,-33.00931685,-26.75221365,-21.02020881,-28.29823623,-4.995510343,-24.06249048,-22.44131265,-43.44858662,-33.43276631,-28.58913807,-33.15942885,-29.87921672,-16.11227808,-15.70951224,-28.20213116,-20.26919191,-36.96051546,-20.53165669,-34.68748532,-36.00352463,-27.7036425,-35.70762261,-9.580055489,-25.68403601,-36.73655861,-17.62681646,-27.51816052,-36.6573342,-23.9431886,-24.97414874,-29.85710377,-34.21027726,-24.27445136,-26.41431193,-21.82657478,-22.37103258,-38.36383515,-18.17454951
30,-33.89548647,-27.99595621,-19.1303267,-29.21826615,-16.05530835,-13.78508832,-22.01740248,-24.08255694,-33.58622202,-26.39849403,-14.71598558,-22.53389579,-18.80864104,-29.37320247,NA,-31.82421181,-7.173632338,-30.51050598,-12.81667498,NA,-14.19074794,-34.62444189,-28.16832798,-21.25734208,-23.57816695,-25.0330171,-19.52922945,-28.99850302,-11.66572635,-27.47393715,-17.45493867,-29.9088627,-31.10400192,-15.79013279,-28.6779357,-7.443900836,-29.31225264,-31.79924192,-20.01793735,-37.4792561,-24.83495502,-34.0085436,-29.58084191,-27.62504399,-31.17119014,-38.59181863,-28.07008127,-34.2057932
30,-24.10747931,-34.37511218,-34.27134359,-34.76269132,-4.76833501,-21.66727406,-38.98921923,-24.87310876,-14.76625847,-29.08409621,-21.2033747,-22.46451638,-18.3489006,-22.68983026,-29.50352588,-36.42682678,-20.19194992,-38.40170237,-26.50680504,-32.68219023,-19.46109821,-33.71738198,-31.1970715,-31.17021964,-13.62040145,-24.08207511,-28.91039006,-26.30461373,-16.78381096,-34.51265791,-24.99824339,-35.6033041,-30.62147588,-12.17882967,-19.11915927,-12.43658472,-19.45395613,-32.71195389,-31.75648747,-36.1654541,-26.25597816,-31.42125504,-13.32579913,-33.05398575,-46.02471738,-35.58039283,-29.96014294,-30.80194763
30,-23.66909834,-34.07681656,-24.79525493,-32.34547192,-13.34193873,-33.25808204,-27.14819395,-20.58136453,-18.46373673,-24.2862923,-21.21633595,-18.2162544,-12.03833252,-26.16800378,-29.33814154,-38.74717053,-19.77655986,-31.45886845,-17.43621002,-32.17572309,-22.1703967,-34.13345922,-15.46335955,-32.85566823,-12.48917058,-13.94693679,1.487906746,-25.35910846,-9.928961244,-18.09235439,-10.66315048,-38.05341815,-33.50818232,-14.44893111,-23.92613022,-16.75843537,-25.80249782,-20.66824703,-14.08117932,-25.42450419,-18.91600107,-18.30815673,-22.83681035,-26.81361896,-35.22129237,-20.3175805,-31.20658456,-31.01848607
30,-31.26991651,-37.30964655,-21.59109864,-31.35791988,-22.59213715,-24.22594992,-23.10774578,-19.15079362,-25.26896052,-36.53759922,-16.53666724,-27.57844041,-15.3182743,-21.07256896,NA,-30.68663419,-31.0146408,-41.8194051,-15.61792712,-34.82193112,-31.98874468,-35.3925259,-21.18588467,-23.56557768,-24.31139348,-20.32593965,-5.948892468,-29.0950126,-31.50615411,-34.05003978,-7.578415304,-35.33635134,-25.79351121,-30.36273667,-24.10050158,-22.40049441,-29.55240342,-34.19945529,-16.38256071,-27.3771019,-15.46826611,-15.56898822,-24.50519204,-27.22820489,-37.06524811,-35.9919063,-33.76748642,-45.4400874
30,-45.32616364,-30.65142279,-31.24108112,-36.28347294,-9.653208486,NA,-32.07846359,-9.276052914,-23.40992939,-22.42651595,-28.98494328,-26.96950714,-28.93434532,-24.56311546,-22.60616956,-22.3788699,-16.5076198,-26.24218842,-24.22000463,-24.69824508,-24.86230242,-32.97115157,-15.97253481,-24.44905467,-18.34546455,-14.80090982,-30.87868708,-26.48507868,-28.25164451,-24.05274619,-28.6725921,-32.70977228,-14.32611842,-16.52090825,-23.22246177,-24.90652599,-23.97498997,-27.41644682,-33.71647034,-35.09823535,-31.98899306,-23.0171793,-26.39775026,-18.73486684,-7.217857097,-17.97821003,-25.9836662,-31.70157729
30,-23.66052238,-31.87720645,-34.5834467,-23.32377364,-12.59988743,-31.06850228,-26.91905733,-24.8712386,-18.60516623,-25.29560657,-33.12219007,-23.615967,-28.95589998,-18.89083407,-18.15028768,-13.81236892,-26.77884213,-33.12811161,-32.61979107,-34.26126693,-28.67514384,-23.52088474,-12.1201525,-24.52414861,-19.52537679,-21.79381148,-34.33235636,-24.51226582,-28.50987323,-27.45882416,-30.68407518,-18.019628,-12.91841028,-25.31333962,-25.78577681,-24.12605442,-27.446233,-26.86970005,-31.05145697,-37.87249721,-21.10276742,-24.479363,-22.0080407,-34.26048887,-52.86486281,-18.66664762,-35.41833452,-22.56380643
30,-34.95448392,-23.77904793,-30.85643108,-28.72412918,-2.105561408,-18.04099758,-37.68248323,-15.20371689,-24.04183688,-20.33977041,-32.30605502,-25.92566192,-22.4856348,-23.54791968,-17.7599624,-19.01072375,-32.00265436,-24.30803687,-28.5460439,-22.6287599,-23.42908756,-27.60947016,-10.87737596,-20.36356485,-23.51850228,-14.97077304,-30.48551638,-21.74776387,-6.697389656,-29.78349367,-23.24290447,-32.75739814,-9.97203125,-6.839786605,-24.89957677,-20.03680914,-40.40953391,-25.26706983,-37.46589266,-32.89053353,-29.46788961,-29.28167264,-27.40174724,-23.25016856,-32.56751851,-17.74402821,-35.16864118,-22.62019368
30,-28.70292081,-26.89485588,-33.01541946,-30.97231956,-18.50298643,-24.92124081,-24.87345417,-34.37119363,-21.19086555,-30.00350276,-32.29120529,-26.42859921,-26.73854222,-23.63968693,-34.07645247,-37.46276625,-32.61465473,-25.43693675,-25.38154511,-32.09305299,-31.2056288,-36.92369065,-28.27109599,-26.82014758,-29.23633219,-17.70108626,-35.13556151,-31.85823209,-32.75812164,-26.68309647,-24.57228757,-37.99143653,-34.93799002,-18.81555156,-11.49859973,-22.96609589,-20.23201762,-20.64034126,-35.24963718,-36.37941743,-21.78497778,-26.37928574,-25.81979735,-25.48563422,-10.83485992,-28.04662131,-32.90158903,-34.55560687
30,-21.53508062,-28.19338764,-29.89119199,-28.74271944,-21.44042091,-2.443847144,-38.98492131,-22.05128598,-22.85362174,-19.05737319,-19.23891721,-32.91261928,-29.45424916,-17.30040532,-20.68921506,-13.38391371,-19.05616539,-23.21016075,-24.13593133,-23.51262934,-26.85584918,-36.72852732,-14.20220905,-20.35019829,-26.96029081,-31.58144963,-11.97100942,-25.97481034,-23.53915178,-30.32234249,-5.324453805,-18.7183224,-19.62195398,-26.49545105,-22.71279753,-22.02714507,-27.44318573,-31.28320411,-18.10544173,-28.11952464,-13.79645078,-30.30403798,-30.25823988,-34.27745173,-32.74676005,-25.93624039,-28.59796796,-29.16311809
30,-26.69838374,-36.20623728,-30.84280138,-32.88073682,-8.556284517,-19.06200257,-23.73294061,-21.27403473,-22.86866515,-26.93888446,-19.62867363,-22.95860845,-27.09969968,-29.18618577,NA,-29.41190797,-23.00721359,-40.91390485,-16.66511736,-30.72658272,-29.06578233,-29.94372717,-21.53976724,-27.04318041,-23.1463848,-21.41110085,-14.629435,-29.7335753,-28.89492698,-17.2588555,-12.38239111,-38.38451922,-26.29222774,-25.34518608,-23.05797957,-11.54602988,-26.94688926,-29.94961145,-20.91713471,-44.63795148,-3.605303192,-28.09900146,-27.56996426,-30.17254754,NA,-25.67612373,-36.10525739,-40.88865348
-30,-21.46629026,NA,NA,-17.54755658,-8.613416476,NA,-26.33350043,-5.779714341,-10.24698032,-18.46084221,-24.53635001,-16.47823502,-18.25660105,-20.94514456,-14.70969366,-9.733961142,NA,-37.64564817,-11.97289441,-16.60432827,-19.02894395,-22.05894424,-6.368387942,-4.929660501,-0.089578385,-19.10364283,-24.5255644,-6.395371782,-16.0412753,-20.02615645,-18.46307173,-20.95737212,-15.65503087,-18.15049,1.744838673,0.770555958,-14.27129083,-15.20465964,NA,-30.04561614,-5.27126962,-9.497624874,NA,NA,NA,NA,-18.96504235,-16.64430831
-30,-6.304477706,-15.6204297,-22.94860848,-7.399682497,-1.342806118,-7.908673549,NA,-12.29475758,-19.00508335,-5.462779847,-19.19025501,-11.74912637,-14.96746725,-13.25231739,-6.917598504,-11.60239628,-3.382288564,-11.6885907,-15.61748768,-12.70267486,-22.90624569,-21.47982143,-2.380522595,-1.807032331,-0.384362448,1.636059252,-26.49207907,5.551375536,-19.18895975,-17.2697941,-2.955658747,-5.944738433,7.528767249,-3.96908663,-18.0926565,3.349241056,-24.7432532,-2.186371463,-29.27381235,-29.22342811,-1.072496934,0.240381949,-25.64078063,-16.49988819,NA,-10.02804791,15.43337579,NA
-30,-10.15509044,-12.49723638,31.69664368,-22.72830036,7.431747808,-5.41816712,1.092106944,5.79233965,-44.99567039,-12.56565344,-12.4132045,-17.6560041,-17.67154221,-13.35566643,12.98086437,-23.80831119,-2.385266667,-13.87498323,-4.256463597,-24.03305466,NA,-23.51428524,-8.668787104,-17.47646392,-14.38046008,1.681865576,-9.553417573,-3.043483017,15.33748212,-19.96154147,0.90718566,-8.319392713,-20.55951332,-2.412458023,-1.58042946,-8.810611821,-12.27472602,-3.597567756,12.85929805,43.35640875,-4.605669405,4.553858072,NA,15.61783152,NA,-21.13942153,17.91853285,-17.17173272
-30,NA,-1.606440984,2.561443907,25.04548136,-5.17555108,-7.685636924,4.281264603,-20.11752794,-17.0302021,-10.99377187,-5.243795952,-12.87251998,31.55477624,-8.125833791,4.280277939,-3.3213193,-20.46592902,-4.021230725,-0.783882757,27.98465264,9.826151325,25.09824309,2.666077142,-8.960201761,-14.63926751,0.039690091,2.103140516,12.4827017,-22.88164427,-5.462393521,-1.263060778,-1.404233404,-11.19385661,6.76331388,5.153412684,-7.827561389,0.739159734,-14.00961595,8.802296615,13.42726159,3.260475347,11.88871202,NA,11.10279268,NA,1.904524035,NA,-25.74408989
-30,-11.60002178,-7.694432364,23.15668813,2.730426599,15.36695649,-11.26532945,31.69222213,11.05230903,23.12337775,10.57288141,3.835863346,-1.819230139,54.11899815,0.724241187,15.45060289,30.76958396,2.811078506,5.776282418,14.7140557,22.18626549,-4.05282068,-6.712448898,16.57290314,4.657066162,-6.742863808,-16.12074876,11.52817384,0.648127175,43.02988784,-4.935693258,-2.629270592,2.664351215,-3.252171768,-0.117149471,1.678422561,10.93843025,-12.04124642,7.660994706,18.2323166,20.90891957,8.709880936,3.008111386,-16.45093538,-5.023869124,NA,15.86384195,36.86732393,-2.065096423
-30,-0.483276307,-13.4358948,21.46597497,16.41674836,-11.11488768,3.638052949,8.696027637,21.59803728,-10.81567544,-17.76709426,-6.729261443,10.41005764,-13.61366862,-11.48448627,19.0894471,16.30556717,-5.152195605,27.32170155,-1.437956449,40.78548334,-5.456839005,20.41384233,9.41495037,-7.95107566,-0.012647849,-11.24820194,0.739193242,6.73779032,15.19359031,-17.59650126,4.31725387,7.68972847,-6.859881038,7.374254281,9.097963137,22.67662991,-9.445916882,-23.14286604,7.565503862,14.68526287,9.350734452,1.972795205,2.538081666,-8.094490317,NA,-6.454714033,4.567228249,-28.82210891
-30,-5.577151175,-8.398489983,-16.49005129,-4.333597158,-2.417603126,-0.790604942,9.890644265,17.1412502,12.02601486,0.667758813,-0.325626424,2.474069637,15.675935,-4.079928406,6.161838709,0.465933074,4.444085509,28.85424238,-6.293540205,21.89318777,-11.48748592,6.839096849,-3.858796592,20.25252088,4.322503793,2.45207658,-4.303118065,26.78161243,19.33580948,-4.948156276,-1.66655352,23.43851295,-2.404874411,5.143301404,-1.446649862,24.31353583,8.367647644,4.445636033,8.446881655,13.72682151,24.04401404,NA,-10.86246464,-6.998462964,NA,20.26489556,21.27617254,11.99960372
-30,-8.396065914,0.907584568,6.593105271,13.11635479,12.4726855,17.99335705,7.205090822,5.437590162,-2.908743103,7.150717439,-7.478437063,0.756388105,-43.28500634,-8.199698945,NA,-14.28435751,4.3571674,25.72358489,-6.198041513,11.9235337,-14.11879893,-19.21168804,20.07105805,-12.0270304,11.95542223,19.43011305,-16.56294231,28.86588473,13.6942229,1.133073122,-9.659241101,17.15042916,-20.3276622,15.26857128,-3.841508222,11.54303598,3.333920809,20.4279138,NA,61.54535015,0.977395372,1.636800243,NA,-9.22847098,2.254622047,-11.61006653,21.23756764,NA
-30,-7.154659645,8.608220493,22.30242477,13.60180381,11.52434406,7.913837647,17.61403483,10.13569376,-2.420777331,4.692972197,0.764755219,1.172565533,2.039416427,1.544523615,15.79909095,9.564662092,7.179617278,15.72521188,15.74181669,27.13141923,-12.7961133,-12.95687309,-0.61519373,-18.33054226,12.3188605,18.57296789,1.307524166,6.692407709,29.19874101,3.576289343,2.162757251,3.581987796,-14.59460013,18.62225171,8.283518494,0.091482246,-9.312414535,9.953008276,8.752799028,-5.635914944,12.08121654,15.48859819,NA,7.018635003,17.57199,-6.141891678,13.14287425,-15.29184148
-30,NA,4.76578146,19.65190716,12.76665171,-9.903394628,18.23077922,14.85410948,11.03346378,-6.652672677,6.636336308,14.87546391,-0.745008928,-3.539100893,-3.0304033,2.753730217,-4.395065725,-8.89615311,16.75697872,8.524164304,21.96745691,-5.449733238,-3.082077515,4.267496648,-8.727799106,-4.799977245,8.056232643,11.49525506,-3.914587021,NA,5.711922648,7.751927773,20.95987673,-5.033861493,12.91744545,-2.780832237,17.73294982,-9.540580664,-3.374086535,16.20791829,15.35562512,13.91018127,NA,-8.072279004,7.725941898,17.65229495,11.21606949,5.816372301,1.363906495
-30,1.049332927,4.691316095,14.57055702,12.7926726,18.77880323,-3.488042483,12.7318855,8.660182129,-1.89970527,17.73402034,-10.68021151,9.175256329,-11.17189311,-0.399816325,-0.315333327,29.54071687,6.298468906,15.8107762,15.60265112,34.61702005,28.33722394,16.95972722,19.15691648,14.89542805,-3.218407703,7.296993449,-10.42277732,13.07214459,42.6061627,-2.085178615,3.238451019,-2.159983328,-0.678342119,3.856554761,-17.68390091,11.6490935,5.985461329,-17.80821994,-18.6315332,17.08464021,17.8145336,12.00225637,-5.307880813,-0.610762503,NA,-0.731177695,25.37253199,-7.266995026
-30,-0.860751234,-10.66922015,3.638200754,8.631173523,12.65535512,13.3611488,13.59615852,11.30291218,-0.605572354,NA,10.38635471,17.28619468,-18.60806263,-5.067548516,13.20151018,23.46527517,8.699607448,-9.774202063,5.356234405,28.48869532,17.63465489,21.55479029,11.2563156,15.49223315,-1.360624561,23.38921032,13.44661165,0.375719745,16.02559207,-0.229145532,7.712766814,6.536008297,3.748292714,3.984698524,-2.033212201,23.71359768,19.37860283,0.860653535,12.25093913,7.997474983,5.949688078,15.89732682,NA,-13.80475194,NA,15.3217038,24.88606278,15.8741455
-30,10.95784197,4.252029948,24.81704508,2.228065091,19.22674686,13.68243967,21.23046527,3.119910682,0.497176295,5.87502778,15.65288869,21.8943588,-13.1789454,-4.811130191,-1.952605895,16.10928024,13.77540086,14.17791346,14.00526737,32.64846848,5.926576629,20.18379832,-2.090161809,7.234901152,11.73544126,18.36213063,10.71454558,14.15727479,26.39994989,5.919250815,7.948971373,NA,-0.547128202,11.73429073,6.792570987,17.62293769,16.41567425,5.214996772,7.884362105,20.09007627,8.60133359,20.09162986,12.56479096,3.239602046,7.445719515,19.71095546,14.93147535,13.01532713
-30,8.062782548,2.360368586,15.79957433,18.65702299,15.59374948,13.31820778,20.7749617,-3.737374448,0.684100541,3.474764341,-7.109400276,-0.148267678,-19.62668094,4.043385562,15.29157396,-15.51673049,8.356479913,31.98659822,-18.57308071,37.23476494,3.540591699,15.01748609,6.871762844,-9.369932658,7.537793671,14.07483497,-8.215323236,-3.589921591,27.47872076,8.937413628,-3.733539278,0.551178383,-9.477843432,13.69237802,-6.32225782,-1.699878263,14.85915238,-2.660655476,NA,21.44178186,-2.850249709,6.564146739,NA,4.108667096,-11.5825662,-6.910340725,21.91299272,NA
-30,-3.734715944,-11.68584008,14.98322841,10.23502002,13.7352991,14.43243699,11.0368441,4.733846308,4.955332377,2.624074264,11.77000881,13.50803509,NA,5.16953056,9.878794807,21.13869716,8.335759945,-5.179930125,7.193479208,28.55594046,-5.642287678,14.79055847,-1.373515687,16.09103473,11.34196443,18.04444818,13.53837171,6.68369389,37.25980983,-10.87571534,9.352035524,4.178679138,12.11087442,19.41449617,8.835443229,11.52600701,12.14164618,-3.296152938,17.29286369,15.46211887,5.200365587,4.729738078,NA,-12.58483944,4.490449549,24.48784598,25.58189512,20.27331481
-30,18.87818037,2.816101704,19.84072623,-2.59844293,8.111953729,3.175823486,15.15917383,-1.05917176,5.80746217,6.031472031,5.739780002,9.028386789,-6.798619838,-0.403293058,3.616067062,11.88443892,-3.413104461,5.247152492,0.437885882,15.44799307,-9.905763646,15.39426444,-0.861914769,8.679835625,-0.194248607,23.2995776,3.938188389,-17.20279833,NA,-0.867048196,7.283280034,0.762141572,-4.435941448,2.946201032,5.149136025,15.90669583,-7.403750978,4.007163485,16.77450764,12.14619412,14.70226584,-0.472974551,-13.69707106,-8.202321976,-1.46106318,19.89689304,10.00633456,9.48002174
NA,2.750751701,-15.19962675,30.7364362,-9.967749037,10.51935719,-3.255343277,13.67958009,-3.841745725,-5.13750837,6.374617291,-2.280507417,12.27385063,-19.41553295,-12.18689664,6.285322765,20.42262294,10.4570381,-3.899157711,2.432283072,23.97733848,NA,9.038357076,8.690371938,10.26605598,13.85848883,-14.65474408,6.112393891,6.840438877,14.74450844,-13.33630241,10.34674478,7.19793554,9.004282343,-15.76642167,3.929033966,11.44470252,18.7910787,-7.248345113,6.038434034,6.429939639,3.684670128,4.552750783,3.351964782,3.098491424,7.758179604,25.28781241,26.68679754,13.3657804
NA,-12.03320415,2.037639787,-2.644149417,-17.05960212,3.798538684,14.45592166,9.145876048,13.10023029,-3.15324314,-1.213196073,-8.600952381,13.37681466,-19.80268915,-7.701242227,10.55767674,20.11823231,-2.521675521,6.56376768,-9.262260344,39.78072415,-16.27730966,8.955467217,-0.314195784,15.42547047,9.655276921,-0.324575484,-11.14461432,2.297123975,23.56434043,3.89987441,-5.253843436,3.541400999,-0.043867393,-0.110485516,-0.097868513,20.55019063,6.164631337,1.09458954,-10.73180665,2.051004107,-1.648750036,-5.07608251,-8.044579023,-1.469192041,-17.27573256,17.11109673,23.53172024,-1.474809239
NA,-5.051768427,-0.999878901,-12.12506394,-14.38135255,4.138070344,6.821396923,15.22742629,-13.02727078,-9.385338185,-3.365075565,-8.056862514,-8.305815585,-17.63776625,-4.901205882,-21.09033739,-12.49684034,-2.840921488,11.5501323,10.68828188,10.6510394,0.688999968,-15.39906405,-9.461203633,-8.082914217,-16.90617322,-10.79785052,10.30274293,-12.35441024,10.96201348,-2.595353923,11.33412034,-6.639082653,-15.73170548,-12.59834464,-2.215207099,-9.089205537,0.365007606,-20.39961958,6.592766937,-16.72124528,-2.357853055,-10.04442903,-8.595285759,-14.57558298,-6.094839714,-17.38263624,11.07147647,-14.71036606
NA,-15.70644888,-0.331679187,8.276602589,-11.88623297,-9.504869811,-0.033127061,14.37948097,-2.697318003,-9.984209746,5.552934947,6.286415219,6.72799346,-11.18619307,-3.321034779,-8.235059506,-2.579559392,-10.93123152,15.21966892,9.611493981,33.90749173,-21.67979167,-13.39954887,-2.458441306,-1.521852683,-5.320261169,1.678281063,5.008453733,-1.392624787,26.29395599,-6.131749068,9.092606835,4.599950052,-12.07538908,0.201974527,-16.26433742,-2.2538258,-8.071406139,-17.20517718,13.88415253,10.69369276,0.558979121,-1.124880374,-5.045330772,-2.659470257,-8.206140065,-8.55537703,9.860279223,2.793062679
NA,-16.35157218,-5.614347909,2.942453896,-13.24469066,-4.250949125,1.042712658,23.24691113,-12.49161721,-15.03612813,2.060501274,12.17200954,13.47054848,-14.66871864,-6.251689905,0.786158869,4.668197898,-10.81735996,-1.13076652,11.84026165,30.28684578,-15.27157063,-4.805462378,1.271571947,-0.767457807,-7.35961078,-5.664088745,2.324996088,-17.51957424,1.587077452,-5.275182022,15.11818206,4.263985604,4.255087917,-6.23749734,3.412087333,4.509503205,-14.69715693,-14.83929435,11.67461658,7.843276174,-1.609878245,-2.170463405,-0.185407889,-10.82894856,3.415073837,-5.523978651,-10.65719209,8.036344984
NA,-8.461663701,-14.25123157,4.248141218,-1.023519763,0.997765559,-4.937531882,14.78074186,-10.8476524,-2.309078409,-9.717192494,6.861246958,11.46749029,-18.2124628,-19.59494823,-11.50895665,-19.68157273,2.602951368,-19.31338899,13.01603071,31.44059675,-15.94840206,-12.3694217,-1.071538692,2.205080686,8.552244499,-13.31476256,12.32112148,0.770921918,7.3824082,-13.72685736,8.473455483,11.91957362,-0.026358821,-13.95490125,-5.780880758,-7.023054261,-7.159404072,-21.88444107,18.49235124,-8.291673232,2.259984705,-8.431171328,-5.041430891,-15.66038008,-8.457559005,-10.99287645,-6.776008221,-7.128256912
NA,-8.328863508,-1.986654224,-7.152879098,-16.0835204,11.23999609,2.989155909,NA,-17.38957133,-5.460223168,3.312437615,3.03365098,1.951773592,-8.180980052,-6.424811483,NA,35.24958648,0.277723786,15.71615759,-7.613241746,24.97255717,-19.81837519,-1.359990336,-2.535599599,8.586710181,4.531571655,6.120998582,-10.62560163,-3.832983343,7.689155359,-8.201075355,1.013001477,6.247137443,6.923265345,-6.59425671,-0.274565498,4.3633717,-8.368183972,-14.8566207,-4.15939756,NA,0.070093612,-2.970549843,0.93098036,-7.1759453,NA,13.27518832,-13.49716557,-0.284054715
NA,-1.186319763,-1.031360426,-22.81500934,-18.89561395,13.7095211,19.17058077,NA,-9.997071833,-0.915092253,-0.877520021,-2.413436097,-8.299914875,-4.347428557,-6.249314556,-19.06158282,-19.40143165,6.036370697,5.771794406,-20.52993098,NA,-21.23101136,-16.68798076,-12.97221787,-10.31829819,7.842480919,8.01943085,-16.53771266,-8.788636387,12.46238561,-0.934101038,-10.86935273,1.11946073,-15.18680186,-3.425077372,-5.872565354,-2.9609003,7.097649983,-1.400435865,-10.60773905,-22.86059301,-7.602360128,-6.0821035,5.452726006,-0.933732056,-13.90919298,-9.794989935,-14.24628569,-19.11169681
NA,-11.62166285,4.521083185,-17.54807289,-14.34181031,3.514994615,8.23503794,NA,-7.865500022,-0.019279869,-0.39152997,-2.84469505,-9.517966305,-15.41917004,-4.701260113,-21.32536299,-8.141782981,3.33290065,15.91220902,-8.542637255,NA,-22.82435598,-14.49113201,-5.915380331,-8.57406477,5.341138223,-2.673584784,-5.673204678,-7.370606559,-12.81909974,1.187803946,-12.03318344,-7.813280434,-13.25555413,4.591685615,-2.602225152,-6.310957047,0.990939079,-6.170395476,-13.67920228,0.11420066,-2.741050563,-4.434321605,-5.853131769,-3.201124287,-6.291534286,-5.690841905,-5.524826164,-13.33117448
NA,-19.86536235,0.789342215,2.015970997,-22.27195116,-13.44038591,9.621381211,-1.529156021,0.264500863,-10.18976899,-11.22391301,8.879652082,-0.689267993,-18.4079903,4.611963593,3.878101848,-5.409097845,-9.657419205,2.799728676,4.596540349,28.69979488,-16.41385525,-0.535607285,0.514682983,4.831209484,11.06317161,-6.575741331,2.16193571,-7.007266732,NA,7.485603224,13.21721946,5.387573403,-1.455438768,-3.353605114,2.642751703,-5.937564305,-8.01243922,-10.16821589,11.60459538,-1.375570678,-6.203021517,-7.372024677,-8.204330236,0.917604509,1.260335722,15.56650592,-7.011052747,1.681189087
NA,-6.201902055,-6.528095099,NA,-18.82752839,10.37268518,7.113721742,-10.31386646,15.30538834,-10.8092395,-2.672950666,-8.841336022,1.787430574,-12.0077015,-2.609127392,1.660792799,-4.769309883,-5.866101233,-7.382102585,-21.50704947,NA,-33.52073941,-13.93249611,-0.738028963,1.062243327,-0.894708444,-12.80998507,-13.69257974,-0.560765546,12.75978574,-3.704830456,-0.110910581,2.501682336,-6.789830371,-7.142032655,-9.131236841,-1.649205878,-7.908938536,-34.43583237,-18.17397037,14.57572346,-8.706184661,-1.842459732,3.361348576,-7.630322471,-16.00624337,-1.544754827,3.297245351,-5.653560533
NA,-6.603584567,-14.95073027,1.247772548,-11.46392075,7.748121912,-0.71952483,-6.997907302,6.428678541,-0.094099539,-10.4725851,2.216160361,5.669857894,-15.38393237,-10.43433015,5.51800857,3.156432829,-6.101956415,-20.88324445,5.80912701,NA,-3.985931797,-6.612642575,3.710355782,7.821258996,6.4603412,-0.23448379,6.589006578,-5.482686115,10.78628556,-6.543393118,4.120702926,15.14182913,1.861254347,-14.07764656,-26.14702989,2.239682649,-2.003403644,-22.37552527,11.50090721,-0.926951191,-10.92940127,-3.433903837,9.020837723,-10.0424347,-5.190834469,8.02444599,0.550081849,-0.721717454
